disputeId,type,tier,expectedWinner,actualWinner,correct,openGas,resolveGas,totalGas,resolutionTimeMinutes
827,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
828,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
829,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
830,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
831,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
832,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
833,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
834,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
835,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
836,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
837,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
838,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
839,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
840,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
841,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
842,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
843,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
844,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
845,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
846,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
847,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
848,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
849,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
850,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
851,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
852,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
853,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
854,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
855,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
856,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
857,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
858,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
859,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
860,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
861,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
862,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
863,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
864,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
865,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
866,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
867,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
868,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
869,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
870,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
871,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
872,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
873,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
874,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
875,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
876,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
877,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
878,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
879,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
880,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
881,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
882,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
883,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
884,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
885,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
886,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
887,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
888,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
889,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
890,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
891,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
892,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
893,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
894,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
895,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
896,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
897,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
898,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
899,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
900,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
901,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
902,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
903,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
904,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
905,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
906,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
907,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
908,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
909,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
910,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
911,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
912,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
913,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
914,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
915,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
916,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
917,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
918,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
919,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
920,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
921,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
922,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
923,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
924,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
925,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
926,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
927,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
928,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
929,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
930,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
931,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
932,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
933,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
934,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
935,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
936,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
937,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
938,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
939,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
940,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
941,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
942,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
943,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
944,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
945,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
946,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
947,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
948,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
949,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
950,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
951,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
952,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
953,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
954,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
955,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
956,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
957,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
958,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
959,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
960,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
961,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
962,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
963,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
964,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
965,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
966,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
967,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
968,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
969,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
970,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
971,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
972,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
973,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
974,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
975,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
976,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
977,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
978,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
979,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
980,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
981,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
982,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
983,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
984,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
985,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
986,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
987,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
988,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
989,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
990,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
991,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
992,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
993,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
994,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
995,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
996,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
997,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
998,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
999,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
1000,PaymentDelay,Tier1,seller,seller,true,147222,59676,206898,5
